name,full_path,extension,pair_key,side,size_bytes
UD_001_A_073_03_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_A_073_03_a.jpg,.jpg,UD_001_A_073_03,a,23758885
UD_001_A_073_03_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_A_073_03_b.jpg,.jpg,UD_001_A_073_03,b,20801060
UD_001_A_073_04_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_A_073_04_a.jpg,.jpg,UD_001_A_073_04,a,23758885
UD_001_A_073_04_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_A_073_04_b.jpg,.jpg,UD_001_A_073_04,b,20801060
UD_001_A_074_01_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_A_074_01_a.jpg,.jpg,UD_001_A_074_01,a,25314235
UD_001_A_074_01_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_A_074_01_b.jpg,.jpg,UD_001_A_074_01,b,15012504
UD_001_A_074_02_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_A_074_02_a.jpg,.jpg,UD_001_A_074_02,a,25314235
UD_001_A_074_02_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_A_074_02_b.jpg,.jpg,UD_001_A_074_02,b,15012504
UD_001_A_074_03_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_A_074_03_a.jpg,.jpg,UD_001_A_074_03,a,25314235
UD_001_A_074_03_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_A_074_03_b.jpg,.jpg,UD_001_A_074_03,b,15012504
UD_001_A_074_04_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_A_074_04_a.jpg,.jpg,UD_001_A_074_04,a,25314235
UD_001_A_074_04_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_A_074_04_b.jpg,.jpg,UD_001_A_074_04,b,15012504
UD_001_B_045_01_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_045_01_a.jpg,.jpg,UD_001_B_045_01,a,25186663
UD_001_B_045_01_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_045_01_b.jpg,.jpg,UD_001_B_045_01,b,21375055
UD_001_B_045_02_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_045_02_a.jpg,.jpg,UD_001_B_045_02,a,25186663
UD_001_B_045_02_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_045_02_b.jpg,.jpg,UD_001_B_045_02,b,21375055
UD_001_B_045_03_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_045_03_a.jpg,.jpg,UD_001_B_045_03,a,25186663
UD_001_B_045_03_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_045_03_b.jpg,.jpg,UD_001_B_045_03,b,21375055
UD_001_B_045_04_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_045_04_a.jpg,.jpg,UD_001_B_045_04,a,25186663
UD_001_B_045_04_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_045_04_b.jpg,.jpg,UD_001_B_045_04,b,21375055
UD_001_B_046_01_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_046_01_a.jpg,.jpg,UD_001_B_046_01,a,21932324
UD_001_B_046_01_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_046_01_b.jpg,.jpg,UD_001_B_046_01,b,21637960
UD_001_B_046_02_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_046_02_a.jpg,.jpg,UD_001_B_046_02,a,21932324
UD_001_B_046_02_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_046_02_b.jpg,.jpg,UD_001_B_046_02,b,21637960
UD_001_B_046_03_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_046_03_a.jpg,.jpg,UD_001_B_046_03,a,21932324
UD_001_B_046_03_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_046_03_b.jpg,.jpg,UD_001_B_046_03,b,21637960
UD_001_B_046_04_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_046_04_a.jpg,.jpg,UD_001_B_046_04,a,21932324
UD_001_B_046_04_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_046_04_b.jpg,.jpg,UD_001_B_046_04,b,21637960
UD_001_B_047_01_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_047_01_a.jpg,.jpg,UD_001_B_047_01,a,25366577
UD_001_B_047_01_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_047_01_b.jpg,.jpg,UD_001_B_047_01,b,16091399
UD_001_B_047_02_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_047_02_a.jpg,.jpg,UD_001_B_047_02,a,25366577
UD_001_B_047_02_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_047_02_b.jpg,.jpg,UD_001_B_047_02,b,16091399
UD_001_B_047_03_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_047_03_a.jpg,.jpg,UD_001_B_047_03,a,25366577
UD_001_B_047_03_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_047_03_b.jpg,.jpg,UD_001_B_047_03,b,16091399
UD_001_B_047_04_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_047_04_a.jpg,.jpg,UD_001_B_047_04,a,25366577
UD_001_B_047_04_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_047_04_b.jpg,.jpg,UD_001_B_047_04,b,16091399
UD_001_B_048_01_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_048_01_a.jpg,.jpg,UD_001_B_048_01,a,24580837
UD_001_B_048_01_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_048_01_b.jpg,.jpg,UD_001_B_048_01,b,21542894
UD_001_B_048_02_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_048_02_a.jpg,.jpg,UD_001_B_048_02,a,24580837
UD_001_B_048_02_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_048_02_b.jpg,.jpg,UD_001_B_048_02,b,21542894
UD_001_B_048_03_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_048_03_a.jpg,.jpg,UD_001_B_048_03,a,24580837
UD_001_B_048_03_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_048_03_b.jpg,.jpg,UD_001_B_048_03,b,21542894
UD_001_B_048_04_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_048_04_a.jpg,.jpg,UD_001_B_048_04,a,24580837
UD_001_B_048_04_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_048_04_b.jpg,.jpg,UD_001_B_048_04,b,21542894
UD_001_B_049_01_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_049_01_a.jpg,.jpg,UD_001_B_049_01,a,25314422
UD_001_B_049_01_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_049_01_b.jpg,.jpg,UD_001_B_049_01,b,15749141
UD_001_B_049_02_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_049_02_a.jpg,.jpg,UD_001_B_049_02,a,25314422
UD_001_B_049_02_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_049_02_b.jpg,.jpg,UD_001_B_049_02,b,15749141
UD_001_B_049_03_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_049_03_a.jpg,.jpg,UD_001_B_049_03,a,25314422
UD_001_B_049_03_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_049_03_b.jpg,.jpg,UD_001_B_049_03,b,15749141
UD_001_B_049_04_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_049_04_a.jpg,.jpg,UD_001_B_049_04,a,25314422
UD_001_B_049_04_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_049_04_b.jpg,.jpg,UD_001_B_049_04,b,15749141
UD_001_B_050_01_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_050_01_a.jpg,.jpg,UD_001_B_050_01,a,21797683
UD_001_B_050_01_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_050_01_b.jpg,.jpg,UD_001_B_050_01,b,16189202
UD_001_B_050_02_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_050_02_a.jpg,.jpg,UD_001_B_050_02,a,21797683
UD_001_B_050_02_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_050_02_b.jpg,.jpg,UD_001_B_050_02,b,16189202
UD_001_B_050_03_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_050_03_a.jpg,.jpg,UD_001_B_050_03,a,21797683
UD_001_B_050_03_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_050_03_b.jpg,.jpg,UD_001_B_050_03,b,16189202
UD_001_B_050_04_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_050_04_a.jpg,.jpg,UD_001_B_050_04,a,21797683
UD_001_B_050_04_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_050_04_b.jpg,.jpg,UD_001_B_050_04,b,16189202
UD_001_B_051_01_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_051_01_a.jpg,.jpg,UD_001_B_051_01,a,23283852
UD_001_B_051_01_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_051_01_b.jpg,.jpg,UD_001_B_051_01,b,19065490
UD_001_B_051_02_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_051_02_a.jpg,.jpg,UD_001_B_051_02,a,23283852
UD_001_B_051_02_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_051_02_b.jpg,.jpg,UD_001_B_051_02,b,19065490
UD_001_B_051_03_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_051_03_a.jpg,.jpg,UD_001_B_051_03,a,23283852
UD_001_B_051_03_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_051_03_b.jpg,.jpg,UD_001_B_051_03,b,19065490
UD_001_B_051_04_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_051_04_a.jpg,.jpg,UD_001_B_051_04,a,23283852
UD_001_B_051_04_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_051_04_b.jpg,.jpg,UD_001_B_051_04,b,19065490
UD_001_B_052_01_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_052_01_a.jpg,.jpg,UD_001_B_052_01,a,28301033
UD_001_B_052_01_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_052_01_b.jpg,.jpg,UD_001_B_052_01,b,17440928
UD_001_B_052_02_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_052_02_a.jpg,.jpg,UD_001_B_052_02,a,28301033
UD_001_B_052_02_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_052_02_b.jpg,.jpg,UD_001_B_052_02,b,17440928
UD_001_B_052_03_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_052_03_a.jpg,.jpg,UD_001_B_052_03,a,28301033
UD_001_B_052_03_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_052_03_b.jpg,.jpg,UD_001_B_052_03,b,17440928
UD_001_B_052_04_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_052_04_a.jpg,.jpg,UD_001_B_052_04,a,28301033
UD_001_B_052_04_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_052_04_b.jpg,.jpg,UD_001_B_052_04,b,17440928
UD_001_B_075_01_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_075_01_a.jpg,.jpg,UD_001_B_075_01,a,22768015
UD_001_B_075_01_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_075_01_b.jpg,.jpg,UD_001_B_075_01,b,21412363
UD_001_B_075_02_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_075_02_a.jpg,.jpg,UD_001_B_075_02,a,22768015
UD_001_B_075_02_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_075_02_b.jpg,.jpg,UD_001_B_075_02,b,21412363
UD_001_B_075_03_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_075_03_a.jpg,.jpg,UD_001_B_075_03,a,22768015
UD_001_B_075_03_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_075_03_b.jpg,.jpg,UD_001_B_075_03,b,21412363
UD_001_B_075_04_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_075_04_a.jpg,.jpg,UD_001_B_075_04,a,22768015
UD_001_B_075_04_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_075_04_b.jpg,.jpg,UD_001_B_075_04,b,21412363
UD_001_B_077_01_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_077_01_a.jpg,.jpg,UD_001_B_077_01,a,22570620
UD_001_B_077_01_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_077_01_b.jpg,.jpg,UD_001_B_077_01,b,21408594
UD_001_B_077_02_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_077_02_a.jpg,.jpg,UD_001_B_077_02,a,22570620
UD_001_B_077_02_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_077_02_b.jpg,.jpg,UD_001_B_077_02,b,21408594
UD_001_B_077_03_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_077_03_a.jpg,.jpg,UD_001_B_077_03,a,22570620
UD_001_B_077_03_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_077_03_b.jpg,.jpg,UD_001_B_077_03,b,21408594
UD_001_B_077_04_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_077_04_a.jpg,.jpg,UD_001_B_077_04,a,22570620
UD_001_B_077_04_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_077_04_b.jpg,.jpg,UD_001_B_077_04,b,21408594
UD_001_B_078_01_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_078_01_a.jpg,.jpg,UD_001_B_078_01,a,25868051
UD_001_B_078_01_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_078_01_b.jpg,.jpg,UD_001_B_078_01,b,21529825
UD_001_B_078_02_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_078_02_a.jpg,.jpg,UD_001_B_078_02,a,25868051
UD_001_B_078_02_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_078_02_b.jpg,.jpg,UD_001_B_078_02,b,21529825
UD_001_B_078_03_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_078_03_a.jpg,.jpg,UD_001_B_078_03,a,25868051
UD_001_B_078_03_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_078_03_b.jpg,.jpg,UD_001_B_078_03,b,21529825
UD_001_B_078_04_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_078_04_a.jpg,.jpg,UD_001_B_078_04,a,25868051
UD_001_B_078_04_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_078_04_b.jpg,.jpg,UD_001_B_078_04,b,21529825
UD_001_B_079_01_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_079_01_a.jpg,.jpg,UD_001_B_079_01,a,25493148
UD_001_B_079_01_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_079_01_b.jpg,.jpg,UD_001_B_079_01,b,22966415
UD_001_B_079_02_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_079_02_a.jpg,.jpg,UD_001_B_079_02,a,25493148
UD_001_B_079_02_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_079_02_b.jpg,.jpg,UD_001_B_079_02,b,22966415
UD_001_B_079_03_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_079_03_a.jpg,.jpg,UD_001_B_079_03,a,25493148
UD_001_B_079_03_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_079_03_b.jpg,.jpg,UD_001_B_079_03,b,22966415
UD_001_B_079_04_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_079_04_a.jpg,.jpg,UD_001_B_079_04,a,25493148
UD_001_B_079_04_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_B_079_04_b.jpg,.jpg,UD_001_B_079_04,b,22966415
UD_001_C_054_01_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_C_054_01_a.jpg,.jpg,UD_001_C_054_01,a,25975703
UD_001_C_054_01_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_C_054_01_b.jpg,.jpg,UD_001_C_054_01,b,21752411
UD_001_C_054_02_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_C_054_02_a.jpg,.jpg,UD_001_C_054_02,a,25975703
UD_001_C_054_02_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_C_054_02_b.jpg,.jpg,UD_001_C_054_02,b,21752411
UD_001_C_054_03_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_C_054_03_a.jpg,.jpg,UD_001_C_054_03,a,25975703
UD_001_C_054_03_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_C_054_03_b.jpg,.jpg,UD_001_C_054_03,b,21752411
UD_001_C_054_04_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_C_054_04_a.jpg,.jpg,UD_001_C_054_04,a,25975703
UD_001_C_054_04_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_C_054_04_b.jpg,.jpg,UD_001_C_054_04,b,21752411
UD_001_C_056_01_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_C_056_01_a.jpg,.jpg,UD_001_C_056_01,a,25825387
UD_001_C_056_01_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_C_056_01_b.jpg,.jpg,UD_001_C_056_01,b,21712436
UD_001_C_056_02_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_C_056_02_a.jpg,.jpg,UD_001_C_056_02,a,25825387
UD_001_C_056_02_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_C_056_02_b.jpg,.jpg,UD_001_C_056_02,b,21712436
UD_001_C_056_03_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_C_056_03_a.jpg,.jpg,UD_001_C_056_03,a,25825387
UD_001_C_056_03_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_C_056_03_b.jpg,.jpg,UD_001_C_056_03,b,21712436
UD_001_C_056_04_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_C_056_04_a.jpg,.jpg,UD_001_C_056_04,a,25825387
UD_001_C_056_04_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_C_056_04_b.jpg,.jpg,UD_001_C_056_04,b,21712436
UD_001_C_057_01_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_C_057_01_a.jpg,.jpg,UD_001_C_057_01,a,26180377
UD_001_C_057_01_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_C_057_01_b.jpg,.jpg,UD_001_C_057_01,b,21487255
UD_001_C_057_02_a.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_C_057_02_a.jpg,.jpg,UD_001_C_057_02,a,26180377
UD_001_C_057_02_b.jpg,C:\Users\Meybells\Downloads\incoming-assets\inventory-photos\s-and-s-sports-memorabilia\4UP\oriented\UD_001_C_057_02_b.jpg,.jpg,UD_001_C_057_02,b,21487255
